gene	IAE_mean	IBI_mean	IAE_minus_IBI
CD46	-0.6477149148930901	-1.3023980108600788	0.6546830959669887
C3AR1	2.1661224264776835	1.5130838134914948	0.6530386129861887
NT5E	1.144316788991459	1.797062846887367	-0.6527460578959081
CCR9	0.911098307235455	1.56198976012129	-0.6508914528858349
DUSP4	1.7718385780387844	1.1229024254878814	0.648936152550903
FOXJ1	0.9912844371609867	0.34293098688825535	0.6483534502727313
PNMA1	1.9881823416466835	1.3432130646222518	0.6449692770244317
TBK1	0.23101004246409174	0.8708093088333221	-0.6397992663692303
PSMD7	-0.7923968970193116	-0.15933672186083603	-0.6330601751584756
ALCAM	0.5221527621948914	-0.10956377239989872	0.63171653459479
CX3CL1	0.842810055033824	0.21338751088488453	0.6294225441489395
CD274	1.8564955713241171	1.2295709389412144	0.6269246323829027
SLAMF1	1.3665239032897585	0.7412353132579326	0.6252885900318259
CXCL16	1.0118118547440564	0.38662816837505815	0.6251836863689983
NFKB1	0.45370503132911444	-0.17035604320887013	0.6240610745379845
GZMB	0.3780773974550736	-0.24511925450344152	0.6231966519585151
INPP5D	0.36358425465787536	-0.2586483968763358	0.6222326515342111
TFE3	0.7057474004365926	1.327819008977302	-0.6220716085407095
IL34	1.0405346534522444	1.6623154685413049	-0.6217808150890605
CASP3	-0.30514524374618845	0.3163005297147204	-0.6214457734609089
POU2AF1	1.2816651294294037	0.6620630447649115	0.6196020846644922
IL13RA1	0.3274300934753477	-0.28981235706285957	0.6172424505382073
TLR10	0.8474761350658198	1.4632113104237707	-0.615735175357951
PSEN1	0.06651543760837038	0.67059067987972	-0.6040752422713496
TXNIP	1.4215687516438615	0.8179589471372544	0.6036098045066072
CD276	1.2992442202536458	0.6981688713514952	0.6010753489021506
ATM	0.7644305815602295	1.3649026202721057	-0.6004720387118763
IL6R	2.0161981897107295	1.4215046863812635	0.594693503329466
CD47	-0.18995481040118128	-0.7832639941702445	0.5933091837690632
CCRL2	0.8738869316509776	1.4664015548417	-0.5925146231907223
HLA-DQA1	0.4407426812721986	-0.1507379448441398	0.5914806261163384
MEF2C	1.2769345816525306	0.687904940841166	0.5890296408113646
FCGR1A	1.7645227299664907	1.1757650931336203	0.5887576368328704
CD70	2.2509312261445897	1.664707281538676	0.5862239446059136
CD24	-0.31201165325446756	-0.8980667269049327	0.5860550736504652
TAB1	0.29270620836652883	-0.28438157140815856	0.5770877797746874
VCAM1	1.6675540538407256	1.0955227442976587	0.5720313095430669
TNFRSF11A	-0.24575633683003073	0.32591736574451796	-0.5716737025745486
MARCO	0.9262226741741941	1.4956205243060043	-0.5693978501318102
TNFSF11	-0.008987483663437545	0.5601468604701499	-0.5691343441335874
HLA-DMA	1.3265810962233924	0.7595966210373221	0.5669844751860703
CD40	1.752888104753342	1.1884272898098083	0.5644608149435337
JAK1	0.942162484317618	0.3778916494122362	0.5642708349053818
IL2	0.32756455231171044	0.8899127069888996	-0.5623481546771891
ATF2	0.07510073570891646	-0.4871077576094754	0.5622084933183918
IFNB1	1.6625351720611565	1.100854922253072	0.5616802498080846
TNFRSF10B	2.1631417023823993	1.608314812313285	0.5548268900691142
MASP2	0.4973415653976323	1.048138267840927	-0.5507967024432947
MSR1	1.8224904874451475	1.271924435747952	0.5505660516971955
LTA	1.1259271778570108	0.5803790060604707	0.5455481717965401
CFB	1.1870741540300644	0.64223232108675	0.5448418329433145
FOS	2.2140877139547177	1.669502393003923	0.5445853209507947
TFRC	-1.657995804512159	-1.113667377245855	-0.544328427266304
PVR	0.09727162408635204	-0.4443016346994142	0.5415732587857662
IFIT2	2.1659779177457708	1.6248016024921554	0.5411763152536153
CD59	1.5129173373284959	2.050669581847887	-0.537752244519391
CD79A	0.8336241418866104	0.29598931240585363	0.5376348294807567
CTSG	2.1329109952007657	1.5957750765569758	0.5371359186437898
NLRP3	1.9500005383384778	1.413969245917915	0.5360312924205628
CMKLR1	1.7267744141280557	1.1938784470406762	0.5328959670873794
IL19	1.2695988341464666	1.8022213745916418	-0.5326225404451752
TAL1	1.86340888888625	1.3325288072702761	0.5308800816159738
CDH5	1.6389236622874477	1.1092847825873169	0.5296388797001308
IGF1R	0.8394441499855378	0.3098541180156665	0.5295900319698714
APOE	1.3809026185403828	0.8517004760831002	0.5292021424572826
MYD88	1.439614389710027	0.911140494506375	0.5284738952036521
TNFRSF8	1.3686886068377766	0.8436125277599521	0.5250760790778245
IRF2	1.2625690313131086	1.7873952125586456	-0.524826181245537
MAGEA3	0.2402879333845402	0.762511176935082	-0.5222232435505418
IL8	1.2021184353866738	0.6809961257850649	0.521122309601609
IFNA17	0.9817763738856207	1.5012744911356297	-0.519498117250009
NFATC3	-0.8955981906529209	-0.37651695096032395	-0.519081239692597
CD19	0.5004989527669506	1.0193783389435696	-0.518879386176619
GZMA	0.8497596987973826	1.3642215321037765	-0.514461833306394
CDH1	-0.7921179777227549	-0.2777741008204076	-0.5143438769023474
CD3EAP	-0.5395681637461979	-0.026606951249091626	-0.5129612124971062
HLA-C	1.6530511829979	1.1442636458203193	0.5087875371775807
PPBP	0.9957541642053421	0.48766324596241856	0.5080909182429236
C9	1.1618785298218168	1.6684170517673076	-0.5065385219454908
CD37	1.7730455989672675	1.2665103962847812	0.5065352026824863
CCND3	1.1431544254115473	0.6374408282694087	0.5057135971421386
CD81	0.047384998289666524	-0.4563145017785121	0.5036995000681787
IL6	0.9936021226152574	0.49076972610904224	0.5028323965062151
CTCFL	0.6643911340024709	1.1639962070351144	-0.49960507303264357
COLEC12	1.7584672735977538	1.259609885276781	0.4988573883209728
GZMK	0.24682334301699138	0.7456318149843505	-0.4988084719673591
HLA-DMB	0.5108158407961396	1.0019160331577208	-0.4911001923615812
ATF1	-0.9110790425345097	-0.42255804866524144	-0.4885209938692682
LY96	1.6812726393234478	1.196373422824517	0.48489921649893075
PIN1	-0.4092333675911618	0.06660055918241677	-0.47583392677357855
CMA1	0.6904708012509172	1.1565973892221724	-0.46612658797125517
MPPED1	1.057043691905149	1.5223660447001695	-0.46532235279502054
LIF	0.8095733554989785	1.272605675319555	-0.46303231982057647
HLA-DRA	0.6830129502024049	0.22273166066716277	0.46028128953524217
SYT17	0.025999642059425287	0.4856656554479697	-0.4596660133885444
NUP107	-1.1229442057490944	-0.6679184377188573	-0.4550257680302371
ITGA2	0.3098638653055953	-0.14299684987521608	0.4528607151808114
CD164	-0.6462659122045729	-0.19839227562678166	-0.4478736365777912
LILRA4	1.30352501667106	1.7481601709908816	-0.4446351543198217
CD36	1.6716247163277993	1.2291341652078025	0.4424905511199968
CSF3	1.0573265553112157	1.4978336808330566	-0.4405071255218409
RPS6	-0.8582948697944357	-1.2950882250704443	0.4367933552760086
TGFB2	0.3743337075494884	-0.06008304749449156	0.43441675504398
CKLF	0.7121496878298414	0.27784435510456923	0.4343053327252722
CCL5	1.2062202829904345	0.7754959159417513	0.4307243670486832
IL17B	0.7419405517244189	1.1722556045928878	-0.43031505286846894
HRAS	0.11056854401602356	-0.31863488962785197	0.42920343364387553
GZMH	1.104705944851046	0.6788870196546971	0.4258189251963488
CASP10	0.958853622783977	1.3838044959516613	-0.4249508731676843
EWSR1	-0.25602751449869826	-0.6783458757370905	0.4223183612383922
IL17F	1.3477409493890349	0.9290630835184164	0.4186778658706185
FCER2	0.4913514094896656	0.9064683694272316	-0.41511695993756603
TLR7	0.9505659304833091	1.36173944879551	-0.41117351831220084
PIK3CG	1.7304800700957221	1.3205443386152969	0.4099357314804253
BIRC5	-1.166231756495139	-0.7591213144297736	-0.4071104420653654
TREM2	1.3028466449235605	1.7095494461600065	-0.406702801236446
IL1RAPL2	0.8468854940530381	1.251148689766493	-0.4042631957134548
NLRC5	0.9949375354393497	0.5935467502050321	0.4013907852343176
SLAMF7	1.2527479709390619	0.85225727295729	0.40049069798177184
NFKBIA	1.976509121415424	1.5764796421791927	0.40002947923623133
XCR1	1.016755108472655	1.4151349383362914	-0.3983798298636365
SPO11	0.9790817761848407	0.5826291462029761	0.3964526299818646
CD2	1.3271833006914668	0.9312110113917239	0.39597228929974293
IL6ST	1.4768829513243689	1.085040066435302	0.39184288488906693
KIR_Inhibiting_Subgroup_1	1.71497623781894	1.3251012716652502	0.3898749661536898
MICA	1.2900905402396345	0.901179297360089	0.3889112428795456
BAX	0.3437807265061843	0.7312046721107684	-0.38742394560458415
IL17A	0.20938261206022202	-0.17231039476397306	0.38169300682419505
CREB1	-0.2805702284826703	-0.6612949202060545	0.3807246917233842
CDK1	-1.1586451251503127	-0.7782259509964629	-0.38041917415384985
SYCP1	1.4052296696964925	1.7848075273243784	-0.3795778576278859
NEFL	0.7159486061120923	1.0954502189996018	-0.3795016128875095
HLA-G	0.5342883128059208	0.9084132456158273	-0.37412493280990644
RIPK2	0.5818612509127525	0.20977877679267154	0.372082474120081
MICB	1.2127212026976224	0.8406429583154873	0.3720782443821351
SMPD3	0.2909499700519305	0.6624978776068664	-0.3715479075549359
CDKN1A	1.6399579317908222	2.0058561298913293	-0.36589819810050717
OAS3	1.1862009242337073	0.8205879795661711	0.36561294466753613
HAVCR2	1.6500640074976347	1.2846737660781695	0.3653902414194652
CXCR6	0.9195074862167394	1.282506355386908	-0.36299886917016866
MAGEC2	1.6163994521949436	1.2579867038999109	0.3584127482950328
MIF	-0.617721323968611	-0.25980746699392854	-0.3579138569746825
TLR6	1.8065452372123174	1.4536912066314407	0.3528540305808767
CCR3	1.8311961541919768	1.482664767111688	0.34853138708028886
CD1E	1.4301400681792895	1.084522489077646	0.3456175791016436
IFNA1	0.8262371617938615	1.1688192944204825	-0.34258213262662096
CAMP	1.6438615264762364	1.302819708838654	0.34104181763758246
SEMG1	1.3305786297609392	1.6709811725268817	-0.3404025427659425
CCL1	1.7225268557674802	1.383704455129802	0.3388224006376783
KIT	0.9208255817421405	1.256937826122509	-0.3361122443803686
C1QBP	-0.6178494729719742	-0.9510944170132207	0.3332449440412465
APP	0.5949038182103992	0.9268717951298254	-0.33196797691942626
MAP2K1	0.3309955648365374	0.6618687809698468	-0.3308732161333094
RRAD	1.3404085908639205	1.6677912139105373	-0.3273826230466168
CXCL2	0.29538762976725474	0.6178308876112129	-0.3224432578439581
ITCH	-0.5754336765601511	-0.25379249190255854	-0.32164118465759256
TIGIT	1.1496125538108015	1.471136947548797	-0.32152439373799546
ITGA1	0.1786110924137263	-0.141181441592425	0.31979253400615126
MRC1	1.2701979710545013	0.9515580884173303	0.318639882637171
LGALS3	-0.06416719561279591	0.25222282391410866	-0.3163900195269046
ANP32B	-0.8798392598669792	-0.5657083351198188	-0.3141309247471604
KLRB1	-0.46130403384068486	-0.15060761281608967	-0.31069642102459516
ST6GAL1	-0.21588076141830354	-0.5214433401002664	0.30556257868196285
ZNF205	-0.07454159275392627	-0.3783734379234917	0.3038318451695654
IL32	0.5291884894250768	0.8288429615714965	-0.2996544721464197
IL12RB2	1.4495237209197178	1.749058679372146	-0.2995349584524283
CCR2	1.5483268768920013	1.2504700502865118	0.2978568266054895
TICAM1	1.239289181822055	0.941561777706732	0.29772740411532306
CD209	2.0083992929121375	1.7127606467518577	0.2956386461602798
NOS2A	0.0279864978330413	0.3231730623544016	-0.2951865645213603
IL2RG	0.3454509285849019	0.6384318059697832	-0.2929808773848813
C1QB	1.0708819114221866	0.782317639173015	0.2885642722491716
TICAM2	1.6569052792620116	1.9436253178393683	-0.28672003857735673
TNFSF15	1.5519000971171966	1.2656572746126034	0.2862428225045932
MAPK1	0.007292855929592779	0.2884747737439501	-0.2811819178143573
CTSW	0.9749529097166156	1.2549362300827094	-0.27998332036609375
STAT4	1.366255554406222	1.0862753037528485	0.2799802506533735
YTHDF2	-0.2570817289430235	0.02238000905296056	-0.27946173799598406
HLA-A	1.3051608746100685	1.026090877160762	0.2790699974493065
PTGDR2	1.4120967795562902	1.6881584799902	-0.2760617004339099
EPCAM	-0.5966114834172316	-0.3214836175121207	-0.2751278659051109
KLRK1	1.1823885168817847	1.442734039091162	-0.26034552220937734
ILF3	-0.6874746969896511	-0.9459360428224729	0.25846134583282177
IGLL1	1.018412692568293	1.2758276285376478	-0.2574149359693547
ITGA6	-0.06706927199256149	0.1902067453078393	-0.2572760173004008
TMEFF2	1.5343476630000024	1.2786809963945502	0.2556666666054521
SH2B2	1.416113235348761	1.1617951034128648	0.25431813193589625
LTK	0.9800624505286666	0.7283586177852661	0.25170383274340047
CD79B	0.5433581064363784	0.7930746440326867	-0.2497165375963083
USP9Y	1.0296626349466496	0.7807090820115891	0.2489535529350605
IL22	0.8377390152677666	0.5893313854281236	0.24840762983964304
IL15	1.7428640311320514	1.4951246453453857	0.24773938578666566
ANXA1	1.4429382982967742	1.1952919105364979	0.24764638776027637
CD63	1.3626240614042076	1.6085244362318718	-0.24590037482766425
TANK	0.9599843631033356	1.2037046560104736	-0.24372029290713804
IL11RA	0.8582659839696604	1.0962915396461939	-0.2380255556765335
CCL23	1.2163375264020662	1.4511016857617574	-0.2347641593596912
TNFSF13	1.107879187346255	0.8736829999008351	0.23419618744541992
IL5	1.5102053585727744	1.2773649264898728	0.23284043208290162
LAIR2	1.868563282782086	1.6363381477036592	0.2322251350784268
CCL21	0.28659952688606316	0.5181889237519831	-0.23158939686591995
CREBBP	0.5533149260453494	0.3222971638568793	0.2310177621884701
CCL19	0.544811431257755	0.7748395110764074	-0.23002807981865236
ITGA2B	1.288022399133228	1.0587506730226706	0.22927172611055746
CCL7	1.1129472253262283	1.3374028466755778	-0.2244556213493496
PLAUR	1.7779421566175857	1.554487634629991	0.22345452198759475
VEGFC	1.5248425945679769	1.3017762223608578	0.2230663722071191
ITK	1.5368582252648317	1.3145468795104425	0.22231134575438927
CD80	1.684239930476335	1.4652324514532682	0.21900747902306672
MR1	1.7077398923948643	1.9235742099292417	-0.21583431753437732
CD3D	0.44717169235225296	0.23469980960113349	0.21247188275111947
GPI	-0.7768326574511806	-0.5650706004964082	-0.21176205695477235
CD55	0.8758925920661482	0.6729491236498513	0.20294346841629696
IRF8	-0.22440407351406083	-0.42294070246478094	0.1985366289507201
CD68	1.6753381186262195	1.4790866632956365	0.19625145533058297
SLAMF6	0.4030380794063259	0.5925118171060869	-0.189473737699761
HSD11B1	1.3250759417570492	1.137636887715394	0.18743905404165528
TBX21	0.9387080473066047	1.1245545916222657	-0.18584654431566094
AIRE	0.5968237064722477	0.41466240970762897	0.18216129676461873
CTAGE1	1.0206470147367037	0.8429062415664998	0.17774077317020387
REPS1	-0.25542724835558406	-0.4318919850097284	0.17646473665414436
KIR3DL3	0.3886275581300991	0.5624666359279725	-0.17383907779787344
AMBP	0.7904721142407463	0.6174229637506228	0.17304915049012348
ATG12	0.6869546772064801	0.8575401936339836	-0.17058551642750353
KLRF1	1.653459666155637	1.4868969921175312	0.16656267403810587
SMAD2	-0.048482564106944404	0.1165173824659705	-0.1649999465729149
ATG16L1	0.19253567985863068	0.030855913939851615	0.16167976591877906
EOMES	1.0833000081709034	0.9239401815018945	0.15935982666900894
CD86	1.9150884162119175	1.7561797263878145	0.158908689824103
PSMB7	-0.17478391943430494	-0.33107445478176967	0.15629053534746473
TNFSF4	1.5046619411096676	1.348500734011295	0.15616120709837245
CD58	0.39554415863542103	0.551593211671084	-0.15604905303566297
IFNGR1	0.9796000486505891	0.8264690044212029	0.15313104422938628
TNFSF10	0.9787925403714223	1.1306586986002378	-0.15186615822881555
CCL17	1.2196855039451207	1.06913621187196	0.1505492920731606
IL17RB	-1.0582592257649215	-0.9082731499505359	-0.1499860758143856
HAMP	1.2513393475781014	1.1036659948326744	0.14767335274542703
IRAK1	-0.4128594504402024	-0.5600356790127708	0.14717622857256846
SAA1	0.4576787738478707	0.6044236750675944	-0.14674490121972372
CD28	0.2988422612452869	0.1541460215005407	0.1446962397447462
CD48	1.188142868137585	1.0466009443793063	0.14154192375827868
CLU	1.475812168127376	1.6164380256387203	-0.14062585751134438
LY9	1.0268081970008032	1.1671093263667585	-0.1403011293659553
PDCD1LG2	1.5835810491323912	1.4440441915471067	0.13953685758528445
IL23A	0.7206225207049528	0.8587880202315188	-0.13816549952656598
GATA3	1.3693039925237285	1.233093370312776	0.13621062221095248
ISG20	1.553252684244439	1.685711599027605	-0.13245891478316607
PRG2	1.3121488986532748	1.179798692737297	0.1323502059159778
CD8B	0.11499981791834557	0.24075289176853554	-0.12575307385018997
F12	-0.7293498012298406	-0.6044048446354776	-0.124944956594363
MERTK	1.0399831528625922	0.9158854573338253	0.12409769552876693
TCF7	-0.5886695207309032	-0.4657351451272229	-0.12293437560368026
CXCL3	0.3052716952378504	0.42808925194522485	-0.12281755670737443
CD84	1.5505280451797832	1.4287129932616167	0.12181505191816644
KIR3DL1	1.2137404729870418	1.3311882325963766	-0.11744775960933485
IL22RA2	0.5551468621268727	0.6698298261266374	-0.11468296399976474
RORC	1.550619619598674	1.4392535575543466	0.11136606204432731
FEZ1	1.6922397472658968	1.5847711908643636	0.10746855640153319
IL5RA	1.628465923001575	1.734239042442918	-0.10577311944134293
CCL11	1.0216135397711954	0.9167886590126603	0.10482488075853513
CD9	-0.6010218607075318	-0.5003103418258078	-0.10071151888172403
MAVS	-0.3005203782878323	-0.3973295209807117	0.09680914269287944
CCR4	1.5801953958028059	1.4838008727165841	0.09639452308622176
CARD11	-0.0985626201297064	-0.18869752941889492	0.09013490928918852
FUT7	1.2661593645324645	1.355514119491646	-0.08935475495918155
SERPINB2	1.4657584956218066	1.3787871193095895	0.08697137631221707
PDCD1	1.0707720024183085	1.1575810597199245	-0.08680905730161603
PDGFC	1.2326979309952253	1.147707772605885	0.08499015838934021
IL3RA	1.496491394118678	1.4123481102749562	0.08414328384372172
REL	0.7706215498983109	0.6903519735747569	0.08026957632355403
NCAM1	0.8178558650095433	0.7380469679329287	0.07980889707661465
IFI27	0.6292901148324676	0.5517063376433077	0.07758377718915987
SH2D1A	0.6928682995268618	0.6157440056888762	0.07712429383798558
LCK	0.7981222125002295	0.7242525025972949	0.07386970990293462
IL1RL2	0.8423089437972815	0.768617820498413	0.07369112329886851
CD8A	0.9882060108719968	0.9176434564852194	0.07056255438677739
CD40LG	1.2631361931175045	1.3299130629317537	-0.06677686981424924
GTF3C1	0.4540985941276935	0.5130137730703579	-0.058915178942664403
IFNA8	1.3222702651608271	1.3720562849887774	-0.04978601982795028
FAS	1.4442474197563429	1.4939348091548623	-0.049687389398519466
CLEC6A	1.4941517484962485	1.4478139234426435	0.046337825053605064
MAGEA1	1.1464611918675591	1.1007939726658402	0.0456672192017189
MAPK3	0.03585503026611278	0.08130205845874754	-0.045447028192634756
CD27	0.6861629939309001	0.7304123530357377	-0.04424935910483763
MAP3K7	-0.6931248177588247	-0.7369760478202769	0.043851230061452195
IRF1	1.4203745326206492	1.3769824484566373	0.04339208416401186
HLA-DRB4	0.4424108241853615	0.48358331755758144	-0.041172493372219954
ARG1	1.3967273488325196	1.4369743462662459	-0.040246997433726284
CTSS	0.6663451791191091	0.6307965241365302	0.035548654982578864
ELANE	1.5101128261025358	1.4746618929405653	0.035450933161970566
SPACA3	0.903380331689674	0.9385950333093089	-0.035214701619634914
CD180	1.2760456676365706	1.2418648792226519	0.034180788413918695
CCL14	1.2034864374415575	1.171070972509875	0.03241546493168257
TOLLIP	0.8059738897846553	0.8349621553004153	-0.028988265515759948
CTSH	-0.27905219388655933	-0.2505091855047471	-0.02854300838181223
IL7	0.9806355935854595	0.9536023866840386	0.02703320690142086
TXK	0.8932463100620536	0.8678975418831741	0.025348768178879433
CASP1	0.6393964696383373	0.6557384349133285	-0.01634196527499121
IL27	1.6708458448404602	1.65565194502033	0.015193899820130197
CXCL12	1.2713335026104566	1.2859235040104906	-0.01459000140003397
TNFRSF13B	-0.365776578026066	-0.3775597217507915	0.011783143724725498
DPP4	1.0142306477712224	1.0248719226887124	-0.010641274917490007
HLA-B	1.123236978383534	1.1138661531966745	0.00937082518685961
CD1D	1.3664991373712732	1.3575870443569327	0.008912093014340483
MAGEA12	1.0300193618863007	1.0334932535938164	-0.003473891707515664
CXCL14	-1.331363996777387	-1.3295224595221578	-0.0018415372552291753
