gene	TNT RNA 5	TNT RNA 6	TNT RNA 11	TNT RNA 12	TNT RNA 41	TNT RNA 42	TNT RNA 29	TNT RNA 30	TNT RNA 32	TNT RNA 33	TNT RNA 38	TNT RNA 39
BID	0.782252796055813	-0.6956478398833851	-0.7896147928519859	-0.1245416042501619	-0.42357953748903043	-0.8512503118784236	0.0964954399444958	-0.49917097336873917	0.5799182357300082	0.6938858094234913	-1.3243282991037488	2.5555810776716745
BIRC5	1.1721995060621166	-0.5322864517524415	1.1265161794846095	0.4985386243088895	0.8751995133065616	0.7497257835938652	0.13139614026699756	-2.033654056802436	0.48996982197618305	-0.017769049096916747	-1.4276305681003194	-1.0322054432471066
BLK	-2.3135473808927185	0.29814470526052034	-0.2407907501794124	0.45050816184593284	1.749182947380996	0.1472159816497619	-1.0734932936054296	-0.0817327001913627	0.7293372573646069	0.7092214603150317	-0.8770976767495431	0.5030512878016133
BLNK	-0.21417303496751006	0.9890941855228913	1.1730364293122666	0.4615002858617618	0.17398989547177024	0.026165113532734784	-1.1683316786070121	-0.2060681591899134	0.4144882917702191	0.7115742851124576	0.31643529770041307	-2.67771091152009
BMI1	0.340506790468587	1.0951035276438732	0.6946274122269166	0.764404262758452	0.5165687262455283	1.1123618929477053	-0.5192941568848648	-0.6725712062766458	0.23578366636181197	0.040745447558440506	-1.1619217017366252	-2.4463146613131683
BST1	-0.6220993622954548	1.594570203896231	-0.23004138621098813	1.786056900778999	-0.07760815462080511	1.0060664906564005	-1.1671354598136596	-0.5058593159066762	-0.20948274791288687	-0.1774982854029237	-1.7328873187297087	0.3359184355614791
BST2	-1.0523343324459313	1.714156060763575	-0.14439093587412094	1.7474436211437145	0.6537337442402854	0.894580718347468	-0.501983969419169	-0.8294913424752175	-1.4615122252257193	-0.1806627596565915	-0.728879065921069	-0.11065951347723303
BTK	-0.5941964256772598	2.321099600331972	-0.7317972433730542	0.6292989291919924	0.08153497931864988	-0.12614160519051085	-1.096794950307889	0.6524787548042273	-1.820519424032584	0.07069137039850862	0.016796696647261883	0.5975493178886881
BTLA	-0.012801600118551923	1.2382249326870496	0.8196293170676608	0.7520288509609764	-0.38904425518753666	0.1334157596485411	-1.307548717289548	0.3083389000204079	-1.8601751437098297	-0.7205594806981264	-0.6505179415377557	1.689009378156721
C1QA	-0.2893819202886786	2.081150251985684	-0.6712601269107348	0.7605100151062958	-0.9896759431148346	-0.9835734748515523	-0.9771389339163418	1.0721197021272195	-0.5515972462122236	0.941440150602402	0.59026468930645	-0.9828571638337006
