target	good_mean	good_median	bad_mean	bad_median	good_min	good_max	bad_min	bad_max	n_good	n_bad	MW_U_1s	MW_P_1s_good_gt_bad	MW_P_2s	Wgood_Wilcoxon_stat	Wgood_Wilcoxon_P_2s	Wgood_Wilcoxon_P_1s_pos	Wbad_Wilcoxon_stat	Wbad_Wilcoxon_P_2s	Wbad_Wilcoxon_P_1s_pos
P1_CXCL13	0.5159005952578257	1.241688607082647	1.110837560877601	2.0775951279968616	-1.147128289945785	1.4531414686366153	-1.4490836324384495	2.7040011870743914	3	3	3.0	0.8	0.7	1.0	0.5	0.25	1.0	0.5	0.25
P2_TLS_8	0.9262498380452416	0.5373003436492121	0.8459378336424294	0.745044971756331	0.4146929712261554	1.8267561992603576	0.5779098098631021	1.2148587193078546	3	3	3.0	0.8	0.7	0.0	0.25	0.125	0.0	0.25	0.125
P3_Plasma_proxy	0.33051027544378225	0.12060064829289885	0.456190422496626	0.6727320105551495	-0.8358402306689843	1.706770408707432	-1.01470947234192	1.7105487292766486	3	3	4.0	0.65	1.0	2.0	0.75	0.375	2.0	0.75	0.375
P4_GC_TF	1.0552260707737706	1.1383855150655056	1.3064024838491346	1.5861468709641635	0.34910490164093905	1.6781877956148672	0.37655127445635905	1.9565093061268817	3	3	3.0	0.8	0.7	0.0	0.25	0.125	0.0	0.25	0.125
