subject_key	TLS_8	Plasma_proxy	GC_TF	Naive_B	Memory_B	BAFF_APRIL	HLA_II	CD8_exh	HLA_I_axis	T_cell
subj_2	1.8267561992603576	1.706770408707432	1.6781877956148672	1.18286892993492	1.4877604623019922	1.4736913475409732	1.1498830622579848	2.0236950610414786	1.2936120594122476	2.1504077238538937
subj_4	0.5373003436492121	0.12060064829289885	1.1383855150655056	-1.1912912412746968	-0.9119307807411836	0.1455630502517704	0.5353523021798428	0.7880006024437608	0.8655079439741773	-0.7751935169466657
subj_14	0.4146929712261554	-0.8358402306689843	0.34910490164093905	-0.018709034358681154	-0.48862790978448056	-0.22406870492998376	0.5601736530854485	0.054168198421502986	0.09336287473100124	-0.9676548927370587
subj_10	1.2148587193078546	1.7105487292766486	1.5861468709641635	1.6614808357065953	1.6972946340258939	1.964296377130742	0.93353689804789	0.8501021346386923	1.3856444990585972	1.0096631601376196
subj_11	0.5779098098631021	0.6727320105551495	0.37655127445635905	0.6687556255005317	0.09435750775846533	0.5510055986638049	1.061186909094782	-0.23170575150799166	0.19349944360802698	0.46276157084203606
subj_13	0.745044971756331	-1.01470947234192	1.9565093061268817	1.1968422647789116	-0.6457248664667259	-0.18356548978294668	-1.7674010168715482	1.1864470395142603	-0.12098738804215836	0.6722842816148602
