gene	good_median	bad_median	good_mean	bad_mean	MW_P_1s	MW_P_2s	direction	BH_q_1s
CXCL9	0.05357291647762241	-0.018456064283063678	0.6119002685085492	-0.03161485332954935	0.35	0.7	good>bad	0.8998459167950693
CXCR1	2.185287027245228	0.08040334411940264	1.7671332618560538	0.9013448240635283	0.35	0.7	good>bad	0.8998459167950693
CYBB	1.5175050298322477	1.1281127765025611	1.75951580850011	1.0534992542957842	0.35	0.7	good>bad	0.8998459167950693
CEBPB	0.9775872782879175	-1.0548560758784815	1.115400640351882	-0.20135629927156673	0.35	0.7	good>bad	0.8998459167950693
PIK3CD	1.753555864921967	-0.10072122517478	1.5525819935916478	0.6247427304190333	0.35	0.7	good>bad	0.8998459167950693
SERPINB2	0.9401468770355272	0.7117230550522144	1.2905546227597136	1.3787871193095895	0.35	0.7	bad>good	0.8998459167950693
SIGIRR	0.17838479018875786	-0.6816624493359169	0.26175504345401657	-0.5427220216928518	0.35	0.7	good>bad	0.8998459167950693
CD55	0.7597208303862087	-0.1519504036702617	0.8371686715061685	0.6729491236498513	0.35	0.7	good>bad	0.8998459167950693
S100A12	2.039439115423765	0.12372068262888025	1.788302451393464	0.9559266966561526	0.35	0.7	good>bad	0.8998459167950693
S100A8	2.082951230026884	0.3909705177965098	1.7278509988521058	0.8600187589446705	0.35	0.7	good>bad	0.8998459167950693
SELE	1.0516691034337087	0.5584281088195197	1.5614947560171115	0.2034725791280184	0.35	0.7	good>bad	0.8998459167950693
LILRA1	0.904997129229837	-0.3940849074298818	1.4081962326606352	0.47326282679840354	0.35	0.7	good>bad	0.8998459167950693
FOXJ1	0.40823907622003086	0.3024164457114298	0.7969359835140014	0.34293098688825535	0.35	0.7	good>bad	0.8998459167950693
FUT7	0.8959210840430984	0.6000224813244707	1.0880712154678491	1.355514119491646	0.35	0.7	bad>good	0.8998459167950693
GZMB	0.7335908203188166	-1.0063246922116842	0.7384083295517945	-0.2451192545034416	0.35	0.7	good>bad	0.8998459167950693
FLT3	1.7949714838571205	1.3662076107624022	1.203402684570862	0.8113575891950259	0.35	0.7	good>bad	0.8998459167950693
ENG	1.148228991772073	0.5624889893340211	1.2295305741771019	0.033791339016145915	0.35	0.7	good>bad	0.8998459167950693
EP300	0.40488194513534514	-0.49744973807927323	0.16221705013338847	-0.4544824861106322	0.35	0.7	good>bad	0.8998459167950693
ICOSLG	1.4475515727857915	0.6869512478253379	1.0953823123173556	0.6480513408805425	0.35	0.7	good>bad	0.8998459167950693
IFI16	1.2868881281751003	0.647943076273467	1.4397215006987467	0.6349763261180067	0.35	0.7	good>bad	0.8998459167950693
IFITM2	1.6286118959599107	0.6720612797142114	1.6649807830595507	0.3425216172529672	0.35	0.7	good>bad	0.8998459167950693
HRAS	0.7290132609520841	-0.5232863737216276	0.3167167829947104	-0.31863488962785197	0.35	0.7	good>bad	0.8998459167950693
ICAM1	1.690640772025208	0.0739312357626567	1.7381852700537186	0.5820498273275777	0.35	0.7	good>bad	0.8998459167950693
ICAM2	0.7206895580715028	0.5774298625153669	1.2280440939113053	0.46837515602233476	0.35	0.7	good>bad	0.8998459167950693
TREM1	1.9303501985143663	-0.08176434633024598	1.6888293208544687	0.7540956972060266	0.35	0.7	good>bad	0.8998459167950693
TNFSF14	1.3574373891342084	0.5838858882111319	1.449856410992793	1.08520727078842	0.35	0.7	good>bad	0.8998459167950693
C1QBP	-0.3834547864622838	-0.7921514126855138	-0.5035442530746977	-0.9510944170132207	0.35	0.7	good>bad	0.8998459167950693
TNFRSF14	0.8171228376492735	0.3593612550364252	0.7621406941921527	-0.2883552783915127	0.35	0.7	good>bad	0.8998459167950693
BAGE	0.6149398177736384	0.25432026517465156	0.6860701839856368	1.2418308774646627	0.35	0.7	bad>good	0.8998459167950693
BCL6	1.9781120680825033	0.1903546416096975	1.6342996588636503	0.9774855910832353	0.35	0.7	good>bad	0.8998459167950693
IL5	1.490440844741268	0.2890820907624171	1.1678071998638309	1.2773649264898728	0.35	0.7	bad>good	0.8998459167950693
IL6	1.4176570325619857	-0.8253437048743827	1.1553455924334297	0.4907697261090422	0.35	0.7	good>bad	0.8998459167950693
ATG10	1.2210007459869026	-0.26276874682905527	1.1647555815912616	-0.14786024315244428	0.35	0.7	good>bad	0.8998459167950693
ATG12	0.3542987736231975	-0.31112324349625586	0.5382442606237196	0.8575401936339834	0.35	0.7	bad>good	0.8998459167950693
ATG7	1.0496538407196787	0.6086758731479583	1.7094179967161691	0.578080282969773	0.35	0.7	good>bad	0.8998459167950693
TFEB	1.234055280104596	0.44629890091362734	1.102258165114917	0.5047284815581955	0.35	0.7	good>bad	0.8998459167950693
TGFB1	1.5498663750339645	0.31712657580926445	1.6748480150766587	0.7101419353974152	0.35	0.7	good>bad	0.8998459167950693
TICAM1	1.1584011790457427	0.5768677520261971	1.2123265142299509	0.941561777706732	0.35	0.7	good>bad	0.8998459167950693
TIRAP	2.329745310125022	0.753955764452831	1.616779624029829	0.7910436917622272	0.35	0.7	good>bad	0.8998459167950693
IRF4	0.41076183208913836	-0.09440182167133233	0.4150370411785947	-0.20637581393927032	0.35	0.7	good>bad	0.8998459167950693
IRF7	2.3906773853177277	1.2658143280024219	1.4512232346879743	1.0734872621562903	0.35	0.7	good>bad	0.8998459167950693
ITGA2	0.06479944541589067	-0.18118321849967847	0.18576286037791415	-0.1429968498752161	0.35	0.7	good>bad	0.8998459167950693
IL8	1.4439327860982902	-0.7968249213479108	1.2827232189572126	0.6809961257850649	0.35	0.7	good>bad	0.8998459167950693
CCL22	1.272044758895489	0.6957687485016143	0.9534164761310814	0.41859330536103184	0.35	0.7	good>bad	0.8998459167950693
ST6GAL1	-0.3340656367490726	-0.7404079558418519	-0.2552757198618932	-0.5214433401002664	0.35	0.7	good>bad	0.8998459167950693
STAT2	1.4051238014659932	0.4702086634538174	1.5478071552414487	0.528905117535949	0.35	0.7	good>bad	0.8998459167950693
STAT3	1.6718423473363448	0.8251067733488435	1.1910024881961923	0.5468425400181842	0.35	0.7	good>bad	0.8998459167950693
STAT5B	0.7258026328359052	-0.19613066503643317	0.48134044408286697	-0.19507296009340322	0.35	0.7	good>bad	0.8998459167950693
TNFRSF10B	1.4386612236994598	1.3559270895739934	1.8128575832821758	1.608314812313285	0.35	0.7	good>bad	0.8998459167950693
TNFRSF10C	2.363283345117083	1.7749544386727107	1.8291006159784073	1.6597925381746566	0.35	0.7	good>bad	0.8998459167950693
SPO11	0.032849451038368005	-0.7115893391945304	0.49625429360844286	0.5826291462029759	0.35	0.7	bad>good	0.8998459167950693
TNFAIP3	1.7575018920997223	0.8143788341921594	1.8488965080275577	1.2097091589535116	0.35	0.7	good>bad	0.8998459167950693
TNFSF4	1.3445101409966083	0.6534306265502551	1.451278007738648	1.348500734011295	0.35	0.7	good>bad	0.8998459167950693
TPSAB1	1.686421119420383	0.8021385159932627	1.4759791908368805	0.6359922160844597	0.35	0.7	good>bad	0.8998459167950693
ABL1	0.14061067313873044	-0.18833978790775197	0.8633676501072376	-0.21195329939742472	0.35	0.7	good>bad	0.8998459167950693
TLR5	1.224808459604854	0.5399410671735859	0.8084573226481568	0.9955216017888847	0.5	1.0	bad>good	0.8998459167950693
TMEFF2	1.5297337891309697	0.7751792562735637	1.2180318669366323	1.2786809963945502	0.5	1.0	bad>good	0.8998459167950693
TNFSF8	1.3668789585065884	1.5781525738435656	1.4953172486008555	1.2965012466738186	0.5	1.0	good>bad	0.8998459167950693
TRAF2	0.9301674035613398	0.23445032379559894	0.4945278372794551	0.20901299746649782	0.5	1.0	good>bad	0.8998459167950693
STAT4	0.8976115344250823	1.675885117817947	1.0461001059900992	1.0862753037528485	0.5	1.0	bad>good	0.8998459167950693
SOCS1	-0.21958264560822924	0.3859851782827808	0.24436585859060686	-0.1873302082718724	0.5	1.0	good>bad	0.8998459167950693
SPACA3	0.590068841743817	-0.05094959142842492	0.4301631955794493	0.938595033309309	0.5	1.0	bad>good	0.8998459167950693
SPN	0.38707326207295784	0.1242393262637218	0.5366870485788362	0.0760533511240619	0.5	1.0	good>bad	0.8998459167950693
IRAK1	0.28415283086522974	-0.7663170956080418	-0.18052202333839165	-0.5600356790127708	0.5	1.0	good>bad	0.8998459167950693
IRAK2	0.9498966335854442	1.0696402736325996	1.2695141393693488	0.8730454145179158	0.5	1.0	good>bad	0.8998459167950693
TAB1	0.17945210227712508	-0.371043275339967	-0.03571536910415193	-0.28438157140815856	0.5	1.0	good>bad	0.8998459167950693
SSX4	0.36276348581117823	0.3064971807200975	0.6504655738723742	1.5117273601641779	0.5	1.0	bad>good	0.8998459167950693
ITGA1	-0.440291413166326	-0.7432511338256349	-0.027689742779624455	-0.141181441592425	0.5	1.0	good>bad	0.8998459167950693
ITGA4	0.33941973360350813	0.5779764412117043	0.781566035831947	0.42040211882839523	0.5	1.0	good>bad	0.8998459167950693
IL6ST	0.636524294264289	1.6843160379669913	0.9517275552146658	1.085040066435302	0.5	1.0	bad>good	0.8998459167950693
INPP5D	0.32295377008904236	-0.04547239399193659	0.10335424816562082	-0.2586483968763358	0.5	1.0	good>bad	0.8998459167950693
C4B	1.4976013052626669	1.1896118643447895	1.4776907338798182	1.0697133216894505	0.5	1.0	good>bad	0.8998459167950693
C7	0.08479707376647772	0.11336098937236021	0.8221294641889486	0.3866598520250917	0.5	1.0	good>bad	0.8998459167950693
CAMP	1.6434616708672847	1.2547312868985139	1.357630478133589	1.302819708838654	0.5	1.0	good>bad	0.8998459167950693
CARD9	1.4293361897374306	0.590546923669375	1.3513049101398025	1.079960839171558	0.5	1.0	good>bad	0.8998459167950693
CCL1	1.3434550612705636	1.1085828941124078	1.2812897550299425	1.383704455129802	0.5	1.0	bad>good	0.8998459167950693
TCF7	-0.04030307017341028	-0.8558953164262946	-0.29203661057915653	-0.46573514512722286	0.5	1.0	good>bad	0.8998459167950693
VCAM1	0.9059087837417628	1.1002367717012278	1.4136722971410716	1.0955227442976587	0.5	1.0	good>bad	0.8998459167950693
TFRC	-0.4028820408789258	-1.3675650551641225	-0.8947979718496146	-1.113667377245855	0.5	1.0	good>bad	0.8998459167950693
THY1	-0.045595413422121256	0.7589348148023605	0.5749004000642746	0.055250324399880237	0.5	1.0	good>bad	0.8998459167950693
BAX	0.5183721987426878	0.3973361108216278	0.4409234704598666	0.7312046721107683	0.5	1.0	bad>good	0.8998459167950693
BLNK	-0.14782478193903545	0.29708599334223845	0.11463543170028705	-0.5782655654870552	0.5	1.0	good>bad	0.8998459167950693
ARG1	1.2791128473742999	0.8654388947096145	1.161053260157433	1.4369743462662459	0.5	1.0	bad>good	0.8998459167950693
ATF2	-0.36644637869668983	0.09146966906948928	-0.07208163575961897	-0.4871077576094754	0.5	1.0	good>bad	0.8998459167950693
C1QA	1.4317701420170306	1.4930373968146258	1.2694682608515584	0.6563913932393456	0.5	1.0	good>bad	0.8998459167950693
C1R	0.7723127397061527	1.6358306380411136	1.3044780590261973	0.7790296732500437	0.5	1.0	good>bad	0.8998459167950693
TNFRSF18	1.4419699949930507	0.8788579862942115	1.2592580946043472	1.0522894702725312	0.5	1.0	good>bad	0.8998459167950693
AXL	0.7717486019282405	0.19100815782843766	1.4256643924546293	0.5361915598047492	0.5	1.0	good>bad	0.8998459167950693
IFIT1	2.0999667426206354	1.015812621392631	1.1189855741221537	1.2815023950720426	0.5	1.0	bad>good	0.8998459167950693
HLA-DRB3	1.06716919349089	1.5008255764363132	1.4838757504940412	0.5073075515772391	0.5	1.0	good>bad	0.8998459167950693
HLA-E	1.3528270835127727	1.1967284392116098	0.9925160778499252	0.8545383187517346	0.5	1.0	good>bad	0.8998459167950693
ICAM4	1.3675010168678527	0.30773270076304504	1.12846324632776	1.0066577382818565	0.5	1.0	good>bad	0.8998459167950693
ENTPD1	1.0532252778719058	0.711824514581257	1.3634757389742251	0.7049629749908671	0.5	1.0	good>bad	0.8998459167950693
EOMES	1.3112850212009637	0.2130148342605854	1.1592950125142567	0.9239401815018945	0.5	1.0	good>bad	0.8998459167950693
ETS1	1.0446756763173608	1.0897646646059338	1.3096905181283682	0.6352634587742709	0.5	1.0	good>bad	0.8998459167950693
EWSR1	-0.690600485134807	-0.5497856082476389	-0.43792441916810004	-0.6783458757370905	0.5	1.0	good>bad	0.8998459167950693
F12	0.03574179091043572	-0.8386209989643368	-0.47431927051641515	-0.6044048446354776	0.5	1.0	good>bad	0.8998459167950693
FYN	0.2602031130379527	0.7631194182629827	1.325712155471016	0.3708418281393904	0.5	1.0	good>bad	0.8998459167950693
GPI	-0.2436570972158112	-0.515091144192532	-0.47342144835729477	-0.5650706004964082	0.5	1.0	good>bad	0.8998459167950693
HAVCR2	1.2119403577584325	0.9207779485772507	1.3480203326435483	1.2846737660781695	0.5	1.0	good>bad	0.8998459167950693
FCGR1A	1.5689489679526591	0.29351162270330333	1.0924016106572667	1.1757650931336203	0.5	1.0	bad>good	0.8998459167950693
FOS	2.1893675732978584	1.8483156101130804	1.8250994337349133	1.669502393003923	0.5	1.0	good>bad	0.8998459167950693
LIF	1.3560014138072523	0.8483172208000395	1.0002638025307273	1.272605675319555	0.5	1.0	bad>good	0.8998459167950693
CD70	2.039380466758043	1.7367458565759186	1.7784856966107212	1.664707281538676	0.5	1.0	good>bad	0.8998459167950693
CD81	0.09207313452197086	0.29033790675039783	0.3199977554740068	-0.4563145017785121	0.5	1.0	good>bad	0.8998459167950693
CD8B	-0.22708702883143084	-0.5648589413039472	-0.15925833733533049	0.24075289176853554	0.5	1.0	bad>good	0.8998459167950693
CD9	0.09166092405228288	0.05644814030034456	-0.3701275991209269	-0.5003103418258078	0.5	1.0	good>bad	0.8998459167950693
SLAMF1	1.2226311367821294	0.585619323961631	0.6712838644508011	0.7412353132579326	0.5	1.0	bad>good	0.8998459167950693
SLAMF6	1.3750123377912002	0.017045348369007784	0.838536303527938	0.5925118171060869	0.5	1.0	good>bad	0.8998459167950693
CD99	0.21851778923518883	0.2232991640415174	0.6921516037104322	0.0416485625002723	0.5	1.0	good>bad	0.8998459167950693
CDK1	-0.7185696844154614	-0.15088295959623566	-0.6834640965324367	-0.7782259509964629	0.5	1.0	good>bad	0.8998459167950693
CFD	0.9918018611525636	1.2024791493076712	1.545268754602131	0.32632929767199964	0.5	1.0	good>bad	0.8998459167950693
PLAUR	0.9516351052702327	2.08304321441795	1.3125552505372688	1.554487634629991	0.5	1.0	bad>good	0.8998459167950693
CD6	0.31410277163799094	0.12322182978509932	0.6189056504435372	0.10141225536634775	0.5	1.0	good>bad	0.8998459167950693
ELK1	0.10291919014125574	-0.5189705032252585	0.4599671931682933	0.3497462099017792	0.5	1.0	good>bad	0.8998459167950693
MAVS	-0.029166688906510356	-0.5796709480898318	-0.2100691484940583	-0.3973295209807118	0.5	1.0	good>bad	0.8998459167950693
MEF2C	0.32730259354134317	1.088027551186948	0.8765310903266698	0.6879049408411663	0.5	1.0	good>bad	0.8998459167950693
MFGE8	0.8635748122132613	1.5346327145247904	1.2916815446339358	0.6105835911381675	0.5	1.0	good>bad	0.8998459167950693
MICA	0.46207078033067256	1.3078648629314717	1.014083953603314	0.901179297360089	0.5	1.0	good>bad	0.8998459167950693
MICB	0.5284352554254841	1.2164289436476015	0.873672298188599	0.8406429583154873	0.5	1.0	good>bad	0.8998459167950693
CCL7	0.8891923162153245	0.7809726563050265	0.9157498577569343	1.3374028466755776	0.5	1.0	bad>good	0.8998459167950693
CCND3	0.7920234692082508	0.7660594729763563	0.6796603975598287	0.6374408282694087	0.5	1.0	good>bad	0.8998459167950693
CCR3	1.5307284627687103	0.9049380226912858	1.3146391975982854	1.482664767111688	0.5	1.0	bad>good	0.8998459167950693
IL16	0.7994074341131465	1.0635639975210995	1.2604021209644027	0.6208815477028262	0.5	1.0	good>bad	0.8998459167950693
IL17A	0.22464026941806717	-0.30984684591221845	0.2144684978461704	-0.17231039476397303	0.5	1.0	good>bad	0.8998459167950693
CD40	1.6876189811582374	0.7514676792224566	1.265338172191184	1.1884272898098083	0.5	1.0	good>bad	0.8998459167950693
CD163	1.4754099211495668	0.6068960564044611	1.3750259268421532	1.0186993334997516	0.5	1.0	good>bad	0.8998459167950693
LTK	0.6894960957730857	0.4809031227917975	0.8832069989434729	0.7283586177852662	0.5	1.0	good>bad	0.8998459167950693
CD53	1.7016957610682326	1.0536794709638322	1.612197795767517	1.1311748110936592	0.5	1.0	good>bad	0.8998459167950693
RIPK2	1.3680514625292752	-0.15048025101902746	0.8439246547849267	0.20977877679267154	0.5	1.0	good>bad	0.8998459167950693
CD244	0.13794963637962818	0.9913735795713311	0.9096530046901924	0.5175551020843954	0.5	1.0	good>bad	0.8998459167950693
MAGEA3	0.5136094608096414	0.4058678626252624	0.7221005963819533	0.762511176935082	0.5	1.0	bad>good	0.8998459167950693
MAGEC2	1.3781392433277404	1.0695335580409662	1.2097735654631883	1.2579867038999109	0.5	1.0	bad>good	0.8998459167950693
LILRB1	1.2548280352203396	1.1456973327208475	1.4116079244620068	1.3136919766630653	0.5	1.0	good>bad	0.8998459167950693
PRM1	1.004693248146846	0.452311706096011	0.764253434886113	1.5353855345093532	0.5	1.0	bad>good	0.8998459167950693
MS4A2	1.4530620387828417	1.0961432876854338	1.771312602092422	1.1212688267068556	0.5	1.0	good>bad	0.8998459167950693
MSR1	1.3932501710051766	1.2092387074261017	1.2337897305516023	1.271924435747952	0.5	1.0	bad>good	0.8998459167950693
PSMB8	0.176802584972237	0.14487534626703238	0.1598505894936991	-0.4684580863380284	0.5	1.0	good>bad	0.8998459167950693
CFI	0.9325431761482192	0.4338256602125984	0.743433449566704	0.12571870674707641	0.5	1.0	good>bad	0.8998459167950693
POU2AF1	0.7678569406671361	0.63258672031491	0.6534339950199235	0.6620630447649115	0.5	1.0	bad>good	0.8998459167950693
CSF3	0.940471737826116	0.9037991878605621	1.0183749494828491	1.4978336808330566	0.5	1.0	bad>good	0.8998459167950693
CLEC4C	0.9687666142750758	0.6468211006373433	0.8840116920051265	1.0068812430594134	0.5	1.0	bad>good	0.8998459167950693
CMKLR1	0.7094306270499591	1.3397888608904316	1.3384890771349358	1.193878447040676	0.5	1.0	good>bad	0.8998459167950693
COL3A1	0.7174061490033284	1.0535575091215452	1.3755966561215087	0.5363557885292434	0.5	1.0	good>bad	0.8998459167950693
NFATC1	1.9825407833146995	1.0834686891395027	1.258431092583878	1.2058446884206868	0.5	1.0	good>bad	0.8998459167950693
CREB5	0.6969109112086282	0.3803893835081935	1.1492058877401647	0.7640050240736862	0.5	1.0	good>bad	0.8998459167950693
CSF1R	1.5480412258732055	0.5496344282839919	1.2918084794468856	1.1467306589087614	0.5	1.0	good>bad	0.8998459167950693
ITGA5	1.2327015436650437	0.6795935141544766	1.2638661327358336	0.6066503640599489	0.5	1.0	good>bad	0.8998459167950693
IFNB1	1.745127292295816	0.8713512035051814	1.690065878806043	1.100854922253072	0.5	1.0	good>bad	0.8998459167950693
IFNG	0.5382989344239779	0.4594479979604801	0.7248129444603099	0.5963511718772693	0.5	1.0	good>bad	0.8998459167950693
ITGB3	0.5791679758896804	-0.4800605527954268	0.9400815753109297	0.5308759397860318	0.5	1.0	good>bad	0.8998459167950693
IL1RN	1.935508717149584	0.5246723349588975	1.4758209756555682	0.9407728519045119	0.5	1.0	good>bad	0.8998459167950693
IL21	0.39171861593807916	0.2973860826308843	0.2426447566390003	1.2362603794375877	0.5	1.0	bad>good	0.8998459167950693
JAK2	0.8440575156955921	0.41696076052577624	1.0231969698697279	0.5483399230718602	0.5	1.0	good>bad	0.8998459167950693
JAM3	0.6532026236588485	1.2643622308949727	1.303126362831821	0.6959702283268469	0.5	1.0	good>bad	0.8998459167950693
KIR_Inhibiting_Subgroup_1	0.9983649122291918	2.0454686752410787	1.4761057959556905	1.3251012716652502	0.5	1.0	good>bad	0.8998459167950693
IFNA1	0.8001110729290005	0.40710836411077295	0.38528157144864456	1.1688192944204825	0.5	1.0	bad>good	0.8998459167950693
IFNA8	0.9062441966523609	0.7211819808403175	0.8828109116284528	1.3720562849887774	0.5	1.0	bad>good	0.8998459167950693
IFNAR1	1.1984647165707778	1.680398445031757	1.368557903739241	1.0695419950648202	0.5	1.0	good>bad	0.8998459167950693
IFNAR2	1.212269153200603	1.0794766513983147	0.95549911610276	0.8378550569349535	0.5	1.0	good>bad	0.8998459167950693
IL18R1	1.422381401191522	1.413374712156782	1.58085668260418	1.3871369898124792	0.5	1.0	good>bad	0.8998459167950693
IL10	1.335546096496746	1.2990552847164796	1.5012853547737341	1.085833314508099	0.5	1.0	good>bad	0.8998459167950693
CTSH	0.01971323009985433	-0.13534450676367826	-0.17946371922442142	-0.2505091855047471	0.5	1.0	good>bad	0.8998459167950693
NFKBIA	1.3802779426278626	1.6358167650496684	1.5994209587062347	1.5764796421791927	0.5	1.0	good>bad	0.8998459167950693
NLRP3	1.1798696799139248	1.294669815156208	1.6224445550767885	1.4139692459179145	0.5	1.0	good>bad	0.8998459167950693
CXCL2	0.632960729800446	0.21782353005432453	0.40791199644498516	0.6178308876112129	0.5	1.0	bad>good	0.8998459167950693
PDCD1LG2	0.5485293115690846	1.4354979577512155	1.2385638032779556	1.4440441915471063	0.5	1.0	bad>good	0.8998459167950693
PDGFRB	0.18853109663211415	0.6947150134134327	0.8392425838774127	-0.011999619043961037	0.5	1.0	good>bad	0.8998459167950693
CTSG	1.5878701707701932	1.401556166537154	1.4237786263362875	1.5957750765569758	0.5	1.0	bad>good	0.8998459167950693
VEGFA	0.15665972035413278	-0.09049047505010854	0.0520375286185677	0.4865683022057929	0.5	1.0	bad>good	0.8998459167950693
AIRE	0.08079958719784464	-0.07879161650025135	0.31950060905411165	0.414662409707629	0.5	1.0	bad>good	0.8998459167950693
AKT3	0.7929266917585585	1.058574242226926	1.6772800931885727	0.6845215211357663	0.5	1.0	good>bad	0.8998459167950693
AMBP	0.6531210003854511	0.011460236337305418	0.49042819959775646	0.6174229637506228	0.5	1.0	bad>good	0.8998459167950693
ANXA1	1.2109291826645847	0.8178919674650651	1.214161419894997	1.1952919105364979	0.5	1.0	good>bad	0.8998459167950693
C3	0.8429298685105274	0.1291438090271791	1.3739040878283229	0.32491608699253743	0.5	1.0	good>bad	0.8998459167950693
C3AR1	1.4930695171583965	1.8924023756698136	1.6738874470691003	1.5130838134914948	0.5	1.0	good>bad	0.8998459167950693
XCR1	1.1023463702516292	0.603327620962829	1.0452855290656464	1.4151349383362914	0.5	1.0	bad>good	0.8998459167950693
ADORA2A	1.8754292470834129	0.9001988448075289	1.3866124857761708	0.7982905334321275	0.5	1.0	good>bad	0.8998459167950693
TXK	1.9600626130236574	1.3428873161429045	1.2594644685461918	0.867897541883174	0.5	1.0	good>bad	0.8998459167950693
TNFSF12	0.19992456974657935	0.5712613740177154	1.2735572542976075	-0.14049535506408364	0.5	1.0	good>bad	0.8998459167950693
TNFRSF1A	1.6319784220622926	0.9678653362200718	0.9932356427905834	0.8100378302296037	0.5	1.0	good>bad	0.8998459167950693
TRAF6	0.5593532780772736	0.5977078363630572	0.5481292388002225	1.4388599469090027	0.65	1.0	bad>good	0.8998459167950693
A2M	0.5254211019175721	0.7092021032206354	0.8818565509177351	0.4060029788038131	0.65	1.0	good>bad	0.8998459167950693
TTK	-0.9744066680139342	-0.51632250988277	-0.7807519416573855	-0.4210024149891598	0.65	1.0	bad>good	0.8998459167950693
TXNIP	1.047276755072979	1.4510593838664994	0.8333538459573503	0.8179589471372544	0.65	1.0	good>bad	0.8998459167950693
TNFSF15	1.1139514401068396	1.2271413516649101	1.2726022697125712	1.2656572746126034	0.65	1.0	good>bad	0.8998459167950693
ABCB1	0.6565269172983209	0.987867233434811	0.06316633480195484	0.35243754447990744	0.65	1.0	bad>good	0.8998459167950693
ADA	-0.12287324418822798	-0.22088550468288204	0.028743995618596346	1.0754972744616629	0.65	1.0	bad>good	0.8998459167950693
VEGFC	0.6730097520442918	2.2386622360798496	0.9050203677181051	1.301776222360858	0.65	1.0	bad>good	0.8998459167950693
IL1RL2	-0.1607467118582162	0.5983782218763254	0.4277596087784515	0.768617820498413	0.65	1.0	bad>good	0.8998459167950693
ISG15	1.8174575910788866	0.8370860806762908	0.9209023422809025	0.9683501469556973	0.65	1.0	bad>good	0.8998459167950693
IRF1	1.2342301320540863	0.9899545017163827	0.9636568712648672	1.3769824484566378	0.65	1.0	bad>good	0.8998459167950693
IRF5	0.8396548058192206	0.9220773021714885	0.35349989673374244	0.4725693941558329	0.65	1.0	bad>good	0.8998459167950693
IL6R	1.4447397164693776	1.701953518322334	1.167649814075191	1.4215046863812635	0.65	1.0	bad>good	0.8998459167950693
IL17F	0.8414211136130705	1.419559306501223	1.1789676707970467	0.9290630835184164	0.65	1.0	good>bad	0.8998459167950693
IL18RAP	0.9145605301119321	1.0318251904826738	1.6436496994945784	1.1758554468901592	0.65	1.0	good>bad	0.8998459167950693
IL13RA1	-0.2521786589601984	0.780681824045049	-0.06518078938705463	-0.2898123570628595	0.65	1.0	good>bad	0.8998459167950693
IL15	0.34967005487672015	1.782032674249099	1.035042447294524	1.4951246453453855	0.65	1.0	bad>good	0.8998459167950693
IL12B	0.5399234676025455	0.5283479895764113	0.5195234379209398	1.6982340416607646	0.65	1.0	bad>good	0.8998459167950693
IL12RB1	0.9317898450088435	1.1542692418921952	1.1891219396335442	0.980306512976148	0.65	1.0	good>bad	0.8998459167950693
IL12RB2	1.2844984502033485	0.9335764244760139	0.7286370051127635	1.749058679372146	0.65	1.0	bad>good	0.8998459167950693
IGF1R	0.7572783539725996	0.9758440432389606	0.8120555513145584	0.3098541180156665	0.65	1.0	good>bad	0.8998459167950693
CCR9	0.7766201789931813	0.5474810003670703	0.5370830943257977	1.56198976012129	0.65	1.0	bad>good	0.8998459167950693
CCR2	0.6399086998802913	1.4848984127856242	1.0091647445202052	1.2504700502865118	0.65	1.0	bad>good	0.8998459167950693
CCL23	0.748488060599108	1.6291456007867051	0.8991757333727407	1.4511016857617574	0.65	1.0	bad>good	0.8998459167950693
TAL1	0.5050841359503947	0.6947410125165605	1.3884727722882777	1.3325288072702761	0.65	1.0	good>bad	0.8998459167950693
SYT17	0.829838904287598	-0.5169551364253173	0.8559042204267412	0.4856656554479697	0.65	1.0	good>bad	0.8998459167950693
SLAMF7	1.0794090890972003	0.9609998951569971	0.7830844991959456	0.8522572729572899	0.65	1.0	bad>good	0.8998459167950693
CD40LG	0.831978469621321	1.5549592277559072	1.10313469617259	1.3299130629317535	0.65	1.0	bad>good	0.8998459167950693
CD36	1.1462548982613896	1.5701901215342755	1.3488509077960211	1.2291341652078025	0.65	1.0	good>bad	0.8998459167950693
CD38	0.3237621627966685	0.8537212377050378	0.4089609604715019	0.43885188627794003	0.65	1.0	bad>good	0.8998459167950693
CD3D	-0.8882387113007049	0.8251468973273074	-0.08753145600960921	0.23469980960113346	0.65	1.0	bad>good	0.8998459167950693
CD274	1.4598471666244317	1.4503297408390168	1.0814358297835704	1.2295709389412144	0.65	1.0	bad>good	0.8998459167950693
CD28	0.34188738573104793	-0.30105187132645395	0.31319063607387393	0.15414602150054066	0.65	1.0	good>bad	0.8998459167950693
CD34	1.3817874891894055	-0.5421122978298525	0.6335252170750526	0.3878487191886187	0.65	1.0	good>bad	0.8998459167950693
PSEN2	0.707911495224843	0.4160547334461376	-0.035627565449204646	-0.015003223263594379	0.65	1.0	bad>good	0.8998459167950693
PNMA1	0.53995172390029	2.0958189545463455	1.0224188875577218	1.3432130646222518	0.65	1.0	bad>good	0.8998459167950693
PIN1	-0.24086672054432107	-0.21584625117371903	-0.20956964670297384	0.06660055918241677	0.65	1.0	bad>good	0.8998459167950693
PMCH	0.7727713421418374	1.2351569306073895	1.0444997163527618	1.9006356090289867	0.65	1.0	bad>good	0.8998459167950693
